home_team_name,away_team_name,home_wins,year,stadium_name,city,attendance,capacity,league
Colorado Rapids,New York Red Bulls,1,2008,Dick's Sporting Goods Park,"Denver, Colorado","18,776",,MLS
Colorado Rapids,New York Red Bulls,1,2009,Dick's Sporting Goods Park,"Denver, Colorado","16,816",,MLS
Colorado Rapids,New York Red Bulls,1,2011,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,New York Red Bulls,1,2013,Dick's Sporting Goods Park,"Denver, Colorado","18,359",,MLS
Colorado Rapids,New York Red Bulls,1,2016,Dick's Sporting Goods Park,"Denver, Colorado","10,670",,MLS
Colorado Rapids,New York Red Bulls,0,2018,Dick's Sporting Goods Park,"Denver, Colorado","15,691",,MLS
Colorado Rapids,San Jose Earthquakes,1,2004,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,San Jose Earthquakes,0,2005,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,San Jose Earthquakes,0,2005,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,San Jose Earthquakes,0,2008,Dick's Sporting Goods Park,"Denver, Colorado","14,919",,MLS
Colorado Rapids,San Jose Earthquakes,1,2010,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,San Jose Earthquakes,1,2010,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,San Jose Earthquakes,0,2012,Dick's Sporting Goods Park,"Denver, Colorado","13,080",,MLS
Colorado Rapids,San Jose Earthquakes,0,2012,Dick's Sporting Goods Park,"Denver, Colorado","15,232",,MLS
Colorado Rapids,San Jose Earthquakes,0,2013,Dick's Sporting Goods Park,"Denver, Colorado","15,017",,MLS
Colorado Rapids,San Jose Earthquakes,1,2016,Dick's Sporting Goods Park,"Denver, Colorado","13,516",,MLS
Colorado Rapids,San Jose Earthquakes,1,2017,Dick's Sporting Goods Park,"Denver, Colorado","14,567",,MLS
Colorado Rapids,San Jose Earthquakes,1,2018,Dick's Sporting Goods Park,"Denver, Colorado","15,383",,MLS
Colorado Rapids,San Jose Earthquakes,1,2019,Dick's Sporting Goods Park,"Denver, Colorado","13,870",,MLS
Colorado Rapids,San Jose Earthquakes,1,2020,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,FC Dallas,1,2003,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,FC Dallas,1,2004,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,FC Dallas,0,2005,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,FC Dallas,0,2006,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,FC Dallas,0,2006,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,FC Dallas,0,2007,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,FC Dallas,1,2008,Dick's Sporting Goods Park,"Denver, Colorado","12,120",,MLS
Colorado Rapids,FC Dallas,1,2009,Dick's Sporting Goods Park,"Denver, Colorado","8,128",,MLS
Colorado Rapids,FC Dallas,1,2011,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,FC Dallas,0,2012,Dick's Sporting Goods Park,"Denver, Colorado","13,284",,MLS
Colorado Rapids,FC Dallas,1,2013,Dick's Sporting Goods Park,"Denver, Colorado","13,145",,MLS
Colorado Rapids,FC Dallas,0,2014,Dick's Sporting Goods Park,"Denver, Colorado","15,274",,MLS
Colorado Rapids,FC Dallas,1,2018,Dick's Sporting Goods Park,"Denver, Colorado","15,172",,MLS
Colorado Rapids,FC Dallas,1,2019,Dick's Sporting Goods Park,"Denver, Colorado","16,352",,MLS
Colorado Rapids,FC Dallas,1,2021,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,FC Dallas,1,2021,Dick's Sporting Goods Park,"Denver, Colorado","8,321",,MLS
Colorado Rapids,Chivas USA,1,2005,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,Chivas USA,0,2008,Dick's Sporting Goods Park,"Denver, Colorado","14,619",,MLS
Colorado Rapids,Chivas USA,1,2009,Dick's Sporting Goods Park,"Denver, Colorado","13,364",,MLS
Colorado Rapids,Chivas USA,1,2010,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,Chivas USA,1,2012,Dick's Sporting Goods Park,"Denver, Colorado","10,969",,MLS
Colorado Rapids,Chivas USA,1,2013,Dick's Sporting Goods Park,"Denver, Colorado","18,204",,MLS
Colorado Rapids,Chivas USA,0,2014,Dick's Sporting Goods Park,"Denver, Colorado","10,086",,MLS
Colorado Rapids,Chivas USA,1,2014,Dick's Sporting Goods Park,"Denver, Colorado","14,652",,MLS
Colorado Rapids,Real Salt Lake,1,2005,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,Real Salt Lake,1,2005,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,Real Salt Lake,1,2006,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,Real Salt Lake,0,2006,Sports Authority Field at Mile High,"Denver, Colorado",,,MLS
Colorado Rapids,Real Salt Lake,0,2007,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,Real Salt Lake,1,2008,Dick's Sporting Goods Park,"Denver, Colorado","11,414",,MLS
Colorado Rapids,Real Salt Lake,1,2009,Dick's Sporting Goods Park,"Denver, Colorado","9,045",,MLS
Colorado Rapids,Real Salt Lake,1,2012,Dick's Sporting Goods Park,"Denver, Colorado","15,218",,MLS
Colorado Rapids,Real Salt Lake,1,2013,Dick's Sporting Goods Park,"Denver, Colorado","15,226",,MLS
Colorado Rapids,Real Salt Lake,0,2014,Dick's Sporting Goods Park,"Denver, Colorado","17,554",,MLS
Colorado Rapids,Real Salt Lake,1,2015,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,Real Salt Lake,0,2015,Dick's Sporting Goods Park,"Denver, Colorado","16,048",,MLS
Colorado Rapids,Real Salt Lake,1,2016,Dick's Sporting Goods Park,"Denver, Colorado","14,638",,MLS
Colorado Rapids,Real Salt Lake,0,2017,Dick's Sporting Goods Park,"Denver, Colorado","15,087",,MLS
Colorado Rapids,Real Salt Lake,1,2017,Dick's Sporting Goods Park,"Denver, Colorado","13,102",,MLS
Colorado Rapids,Real Salt Lake,0,2018,Dick's Sporting Goods Park,"Denver, Colorado","16,669",,MLS
Colorado Rapids,Real Salt Lake,0,2019,Dick's Sporting Goods Park,"Denver, Colorado","15,437",,MLS
Colorado Rapids,Real Salt Lake,0,2020,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,Real Salt Lake,1,2021,Dick's Sporting Goods Park,"Denver, Colorado","13,134",,MLS
Colorado Rapids,Toronto FC,1,2007,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,Toronto FC,0,2008,Dick's Sporting Goods Park,"Denver, Colorado","11,752",,MLS
Colorado Rapids,Toronto FC,1,2009,Dick's Sporting Goods Park,"Denver, Colorado","10,821",,MLS
Colorado Rapids,Toronto FC,1,2010,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,Toronto FC,1,2013,Dick's Sporting Goods Park,"Denver, Colorado","12,658",,MLS
Colorado Rapids,Toronto FC,1,2016,Dick's Sporting Goods Park,"Denver, Colorado","10,772",,MLS
Colorado Rapids,Toronto FC,1,2018,Dick's Sporting Goods Park,"Denver, Colorado","11,232",,MLS
Colorado Rapids,Seattle Sounders FC,1,2010,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,Seattle Sounders FC,0,2011,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,Seattle Sounders FC,0,2012,Dick's Sporting Goods Park,"Denver, Colorado","13,816",,MLS
Colorado Rapids,Seattle Sounders FC,0,2013,Dick's Sporting Goods Park,"Denver, Colorado","12,063",,MLS
Colorado Rapids,Seattle Sounders FC,1,2013,Dick's Sporting Goods Park,"Denver, Colorado","18,076",,MLS
Colorado Rapids,Seattle Sounders FC,0,2014,Dick's Sporting Goods Park,"Denver, Colorado","17,609",,MLS
Colorado Rapids,Seattle Sounders FC,0,2015,Dick's Sporting Goods Park,"Denver, Colorado","13,134",,MLS
Colorado Rapids,Seattle Sounders FC,1,2016,Dick's Sporting Goods Park,"Denver, Colorado","17,294",,MLS
Colorado Rapids,Seattle Sounders FC,0,2016,Dick's Sporting Goods Park,"Denver, Colorado","17,695",,MLS
Colorado Rapids,Seattle Sounders FC,0,2017,Dick's Sporting Goods Park,"Denver, Colorado","17,432",,MLS
Colorado Rapids,Seattle Sounders FC,0,2018,Dick's Sporting Goods Park,"Denver, Colorado","16,374",,MLS
Colorado Rapids,Seattle Sounders FC,1,2019,Dick's Sporting Goods Park,"Denver, Colorado","16,607",,MLS
Colorado Rapids,Seattle Sounders FC,1,2020,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,Seattle Sounders FC,1,2022,Dick's Sporting Goods Park,"Denver, Colorado","14,923",,MLS
Colorado Rapids,Philadelphia Union,1,2010,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,Philadelphia Union,0,2013,Dick's Sporting Goods Park,"Denver, Colorado","15,122",,MLS
Colorado Rapids,Philadelphia Union,1,2018,Dick's Sporting Goods Park,"Denver, Colorado","10,790",,MLS
Colorado Rapids,Vancouver Whitecaps,1,2011,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,Vancouver Whitecaps,0,2012,Dick's Sporting Goods Park,"Denver, Colorado","18,757",,MLS
Colorado Rapids,Vancouver Whitecaps,1,2013,Dick's Sporting Goods Park,"Denver, Colorado","16,030",,MLS
Colorado Rapids,Vancouver Whitecaps,1,2013,Dick's Sporting Goods Park,"Denver, Colorado","18,103",,MLS
Colorado Rapids,Vancouver Whitecaps,1,2014,Dick's Sporting Goods Park,"Denver, Colorado","14,798",,MLS
Colorado Rapids,Vancouver Whitecaps,1,2015,Dick's Sporting Goods Park,"Denver, Colorado","17,791",,MLS
Colorado Rapids,Vancouver Whitecaps,1,2015,Dick's Sporting Goods Park,"Denver, Colorado","18,356",,MLS
Colorado Rapids,Vancouver Whitecaps,1,2016,Dick's Sporting Goods Park,"Denver, Colorado","17,526",,MLS
Colorado Rapids,Vancouver Whitecaps,0,2017,Dick's Sporting Goods Park,"Denver, Colorado","13,745",,MLS
Colorado Rapids,Vancouver Whitecaps,0,2018,Dick's Sporting Goods Park,"Denver, Colorado","16,746",,MLS
Colorado Rapids,Vancouver Whitecaps,0,2019,Dick's Sporting Goods Park,"Denver, Colorado","10,794",,MLS
Colorado Rapids,Portland Timbers,1,2011,Dick's Sporting Goods Park,"Denver, Colorado",,,MLS
Colorado Rapids,Portland Timbers,1,2012,Dick's Sporting Goods Park,"Denver, Colorado","15,553",,MLS
Colorado Rapids,Portland Timbers,1,2012,Dick's Sporting Goods Park,"Denver, Colorado","13,086",,MLS
Colorado Rapids,Portland Timbers,1,2014,Dick's Sporting Goods Park,"Denver, Colorado","15,135",,MLS
Colorado Rapids,Portland Timbers,0,2015,Dick's Sporting Goods Park,"Denver, Colorado","18,209",,MLS
Colorado Rapids,Portland Timbers,1,2016,Dick's Sporting Goods Park,"Denver, Colorado","17,554",,MLS
Colorado Rapids,Portland Timbers,1,2017,Dick's Sporting Goods Park,"Denver, Colorado","15,461",,MLS
Colorado Rapids,Portland Timbers,0,2018,Dick's Sporting Goods Park,"Denver, Colorado","17,424",,MLS
Colorado Rapids,Portland Timbers,1,2021,Dick's Sporting Goods Park,"Denver, Colorado","12,200",,MLS
